Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Open Contender,Bracket A,Round of 16,Single game,get scared,Aerials,get scared,17,15,,,,,Yannick Robert,Matteo Molli,Marko Barbir,Paul Weber
Bracket Stage,Open Contender,Bracket A,Round of 16,Single game,Better at 3v3,WS Crys,Better at 3v3,2,0,,,,,Fabian Hagen,Jim Buhler,Jakub Kusztal,Mateusz Kusztal
Bracket Stage,Open Contender,Bracket A,Round of 16,Single game,RCD Aces of Dresda,Gilmore/Pang,RCD Aces of Dresda,2,1,,,,,Nico Bellmann,Madalin Popa,Michael Pang,Patrik Gilmore
Bracket Stage,Open Contender,Bracket A,Round of 16,Single game,Future Sternschnuppen,VASTA,Future Sternschnuppen,2,1,,,,,Daniela Kadlec,Nelson Dziruni,Janek Dudzik,Max Łochowski
Bracket Stage,Open Contender,Bracket A,Round of 16,Single game,Asylum,King's Choice,Asylum,2,1,,,,,Pol Loutsch,David Leidenfrost,Jonty Park,Alex Capp
Bracket Stage,Open Contender,Bracket A,Round of 16,Single game,Fakes vs. Power,Ultra Instinct,Fakes vs. Power,2,0,,,,,Peter Neidlinger,Michael Nägel,Florian Dibold,Maher Saadeddin
Bracket Stage,Open Contender,Bracket A,Round of 16,Single game,WS HUBERTUS ZG,Savvy Smashers,WS HUBERTUS ZG,2,0,,,,,Franek Ebert,Piotr Jordan,Lucian Cimpian,Ciprian Bizdideanu
Bracket Stage,Open Contender,Bracket A,Round of 16,Single game,Droootttem do okkka,RCD Timi & Tommy,RCD Timi & Tommy,0,1,,,,,Sebi Mezzey,Marek Szymański,Benjamin Hübner,Fabian Huth
Bracket Stage,Open Contender,Bracket A,Quarter-final,Best of 3,get scared,RCD Timi & Tommy,get scared,15,7,16,8,,,Yannick Robert,Matteo Molli,Benjamin Hübner,Fabian Huth
Bracket Stage,Open Contender,Bracket A,Quarter-final,Best of 3,Better at 3v3,WS HUBERTUS ZG,Better at 3v3,13,15,15,13,15,13,Fabian Hagen,Jim Buhler,Franek Ebert,Piotr Jordan
Bracket Stage,Open Contender,Bracket A,Quarter-final,Best of 3,RCD Aces of Dresda,Fakes vs. Power,Fakes vs. Power,11,15,13,15,,,Nico Bellmann,Madalin Popa,Peter Neidlinger,Michael Nägel
Bracket Stage,Open Contender,Bracket A,Quarter-final,Best of 3,Future Sternschnuppen,Asylum,Future Sternschnuppen,15,10,15,9,,,Daniela Kadlec,Nelson Dziruni,Pol Loutsch,David Leidenfrost
Bracket Stage,Open Contender,Bracket A,P9: Quarter-final,Best of 3,Droootttem do okkka,Aerials,Droootttem do okkka,15,12,15,12,,,Sebi Mezzey,Marek Szymański,Marko Barbir,Paul Weber
Bracket Stage,Open Contender,Bracket A,P9: Quarter-final,Best of 3,Savvy Smashers,WS Crys,Savvy Smashers,15,13,15,9,,,Lucian Cimpian,Ciprian Bizdideanu,Jakub Kusztal,Mateusz Kusztal
Bracket Stage,Open Contender,Bracket A,P9: Quarter-final,Best of 3,Ultra Instinct,Gilmore/Pang,Ultra Instinct,15,10,11,15,15,9,Florian Dibold,Maher Saadeddin,Michael Pang,Patrik Gilmore
Bracket Stage,Open Contender,Bracket A,P9: Quarter-final,Best of 3,King's Choice,VASTA,King's Choice,15,11,9,15,15,8,Jonty Park,Alex Capp,Janek Dudzik,Max Łochowski
Bracket Stage,Open Contender,Bracket A,Semi-final,Best of 3,get scared,Future Sternschnuppen,Future Sternschnuppen,11,15,15,9,12,15,Yannick Robert,Matteo Molli,Daniela Kadlec,Nelson Dziruni
Bracket Stage,Open Contender,Bracket A,Semi-final,Best of 3,Better at 3v3,Fakes vs. Power,Fakes vs. Power,13,15,15,17,,,Fabian Hagen,Jim Buhler,Peter Neidlinger,Michael Nägel
Bracket Stage,Open Contender,Bracket A,P5: Semi-final,Best of 3,Asylum,RCD Timi & Tommy,RCD Timi & Tommy,0,1,0,1,,,Pol Loutsch,David Leidenfrost,Benjamin Hübner,Fabian Huth
Bracket Stage,Open Contender,Bracket A,P5: Semi-final,Best of 3,RCD Aces of Dresda,WS HUBERTUS ZG,RCD Aces of Dresda,1,0,1,0,,,Nico Bellmann,Madalin Popa,Franek Ebert,Piotr Jordan
Bracket Stage,Open Contender,Bracket A,P9: Semi-final,Best of 3,Droootttem do okkka,King's Choice,King's Choice,11,15,15,11,8,15,Sebi Mezzey,Marek Szymański,Jonty Park,Alex Capp
Bracket Stage,Open Contender,Bracket A,P9: Semi-final,Best of 3,Savvy Smashers,Ultra Instinct,Ultra Instinct,13,15,15,13,13,15,Lucian Cimpian,Ciprian Bizdideanu,Florian Dibold,Maher Saadeddin
Bracket Stage,Open Contender,Bracket A,P13: Semi-final,Single game,VASTA,Aerials,Aerials,8,15,,,,,Janek Dudzik,Max Łochowski,Marko Barbir,Paul Weber
Bracket Stage,Open Contender,Bracket A,P13: Semi-final,Single game,Gilmore/Pang,WS Crys,Gilmore/Pang,1,0,,,,,Michael Pang,Patrik Gilmore,Jakub Kusztal,Mateusz Kusztal
