Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage 2,Open,Group B,1,Single game,🤜🏻We Love Handjobs🤛🏻,TaberPAPIS,🤜🏻We Love Handjobs🤛🏻,22,20,,,,,Joker SG,Gabriel Luna Soriano,Ivan Alejos García,Miguel Alvarez Pablos
Group Stage 2,Open,Group C,1,Single game,Roundnet Molins,Htz Rules,Roundnet Molins,21,12,,,,,Xavi Fermoso,Ernest Cardona Plantada,Marcos Nieto (Rony Macarrony),Jesús Molina
Group Stage 2,Open,Group C,1,Single game,CAT - Gonzalez/Garcia,Best team on ice,CAT - Gonzalez/Garcia,21,19,,,,,Oriol Gonzalez,Tavo Garcia,Tabriz Popatia,Topias Zein
Group Stage 2,Open,Group D,1,Single game,🚁 Palicóptero 🚁,El Camarote,🚁 Palicóptero 🚁,21,13,,,,,Sadegh Imani,Gerard Sardà,Victor Jofre,Víctor Caleya
Group Stage 2,Open,Group D,1,Single game,Que alguien apague la calefacción,Arganzuela Rules,Que alguien apague la calefacción,21,15,,,,,Ugo de Checchi,David Diaz Ruiz,Diego De La Fuente,Fabian Gimenez Almansa
Group Stage 2,Open,Group E,1,Single game,Carambolas,Ebanistería Pérez,Carambolas,21,11,,,,,Alvaro de Diego Diez,Oscar llano jimenez,Iván Gómez,David Pérez
Group Stage 2,Open,Group E,1,Single game,Los Cutermarans,Spikroquetas,Los Cutermarans,21,15,,,,,Bernardo Maya,Chris Arroyo,Ben Serota,MIGUEL ROA RUIZ
Group Stage 2,Open,Group A,2,Single game,Mark Attack,[ESP] Bermejo/Forschner,Mark Attack,21,16,,,,,Marcos Campos,Marco Navío Ruiz,Matias Bermejo Pasetti,Erik Borja Forschner Mitre
Group Stage 2,Open,Group A,2,Single game,Egea knocks,Netflix and Spike,Egea knocks,21,12,,,,,Manuel Egea Rodenas,David Egea,Manuel Bustelo,Kike Merino Arribas
Group Stage 2,Open,Group B,2,Single game,Cheesy Cheese,TaberPAPIS,Cheesy Cheese,21,17,,,,,Marcos Bermudez Muratel,Guillermo Cuesta Fuentes,Ivan Alejos García,Miguel Alvarez Pablos
Group Stage 2,Open,Group B,2,Single game,🤜🏻We Love Handjobs🤛🏻,Roundnet Club Gachupines,🤜🏻We Love Handjobs🤛🏻,21,19,,,,,Joker SG,Gabriel Luna Soriano,Paul Volle,Gerardo Goar
Group Stage 2,Open,Group C,2,Single game,Roundnet Molins,Best team on ice,Roundnet Molins,22,20,,,,,Xavi Fermoso,Ernest Cardona Plantada,Tabriz Popatia,Topias Zein
Group Stage 2,Open,Group C,2,Single game,Ventipico,Htz Rules,Ventipico,21,16,,,,,Christopher Behrmann,Alejandro Rodríguez Soldevila (Álex),Marcos Nieto (Rony Macarrony),Jesús Molina
Group Stage 2,Open,Group D,2,Single game,🚁 Palicóptero 🚁,Arganzuela Rules,🚁 Palicóptero 🚁,21,14,,,,,Sadegh Imani,Gerard Sardà,Diego De La Fuente,Fabian Gimenez Almansa
Group Stage 2,Open,Group D,2,Single game,Que alguien apague la calefacción,El Camarote,Que alguien apague la calefacción,21,17,,,,,Ugo de Checchi,David Diaz Ruiz,Victor Jofre,Víctor Caleya
Group Stage 2,Open,Group E,2,Single game,Carambolas,Spikroquetas,Carambolas,21,17,,,,,Alvaro de Diego Diez,Oscar llano jimenez,Ben Serota,MIGUEL ROA RUIZ
Group Stage 2,Open,Group E,2,Single game,Los Cutermarans,Ebanistería Pérez,Los Cutermarans,21,6,,,,,Bernardo Maya,Chris Arroyo,Iván Gómez,David Pérez
Group Stage 2,Open,Group A,3,Single game,Mark Attack,Egea knocks,Mark Attack,21,17,,,,,Marcos Campos,Marco Navío Ruiz,Manuel Egea Rodenas,David Egea
Group Stage 2,Open,Group A,3,Single game,[ESP] Bermejo/Forschner,Netflix and Spike,[ESP] Bermejo/Forschner,21,17,,,,,Matias Bermejo Pasetti,Erik Borja Forschner Mitre,Manuel Bustelo,Kike Merino Arribas
Group Stage 2,Open,Group B,3,Single game,Cheesy Cheese,🤜🏻We Love Handjobs🤛🏻,Cheesy Cheese,21,14,,,,,Marcos Bermudez Muratel,Guillermo Cuesta Fuentes,Joker SG,Gabriel Luna Soriano
Group Stage 2,Open,Group B,3,Single game,TaberPAPIS,Roundnet Club Gachupines,Roundnet Club Gachupines,15,21,,,,,Ivan Alejos García,Miguel Alvarez Pablos,Paul Volle,Gerardo Goar
Group Stage 2,Open,Group C,3,Single game,Roundnet Molins,Ventipico,Roundnet Molins,21,18,,,,,Xavi Fermoso,Ernest Cardona Plantada,Christopher Behrmann,Alejandro Rodríguez Soldevila (Álex)
Group Stage 2,Open,Group C,3,Single game,CAT - Gonzalez/Garcia,Htz Rules,CAT - Gonzalez/Garcia,21,14,,,,,Oriol Gonzalez,Tavo Garcia,Marcos Nieto (Rony Macarrony),Jesús Molina
Group Stage 2,Open,Group D,3,Single game,🚁 Palicóptero 🚁,Que alguien apague la calefacción,🚁 Palicóptero 🚁,21,7,,,,,Sadegh Imani,Gerard Sardà,Ugo de Checchi,David Diaz Ruiz
Group Stage 2,Open,Group D,3,Single game,Arganzuela Rules,El Camarote,Arganzuela Rules,21,10,,,,,Diego De La Fuente,Fabian Gimenez Almansa,Victor Jofre,Víctor Caleya
